ligand,E1,E2,E3
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-7.2,-7.1,-8.3
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.9,-6.2,-5.8
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.7,-4.6,-4.7
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.4,-2.2,-2.1
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.6,-3.2,-3.2
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.3,-6.7,-6.5
JURKNVYFZMSNLP-UHFFFAOYSA-N,-7.2,-7.1,-8.1
WGNUNYPERJMVRM-UHFFFAOYSA-N,-4.9,-5.3,-5.4
LENZDBCJOHFCAS-UHFFFAOYSA-N,-4.4,-4.1,-4.0
WFNAKBGANONZEQ-GOSISDBHSA-N,-7.0,-6.4,-7.0
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-6.3,-6.9,-7.4
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.2,-2.2,-2.3
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.7,-4.8,-5.1
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.8,-3.4,-3.4
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.7,-7.6,-7.6
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-8.1,-8.0,-8.7
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.0,-5.3,-5.2
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.0,-5.3,-5.5
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.2,-5.2,-5.5
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.6,-6.6,-7.0
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.2,-8.9,-9.2
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.9,-5.3,-5.2
SRBFZHDQGSBBOR-LECHCGJUSA-N,-5.4,-5.4,-5.6
CVKNDPRBJVBDSS-CQSZACIVSA-N,-7.1,-7.9,-7.9
