ligand,E1,E2,E3
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-7.0,-7.1,-8.3
WGNUNYPERJMVRM-UHFFFAOYSA-N,-4.8,-5.3,-5.4
JURKNVYFZMSNLP-UHFFFAOYSA-N,-7.4,-7.1,-8.1
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.1,-9.2,-9.2
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-7.2,-6.8,-7.2
WFNAKBGANONZEQ-GOSISDBHSA-N,-7.0,-6.4,-7.0
LENZDBCJOHFCAS-UHFFFAOYSA-N,-4.4,-3.9,-4.0
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.3,-6.7,-6.5
SRBFZHDQGSBBOR-LECHCGJUSA-N,-5.4,-5.4,-5.6
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.9,-4.8,-5.1
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.1,-7.6,-7.6
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.0,-5.3,-5.2
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.8,-5.9,-5.5
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.7,-4.6,-4.7
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.3,-2.1,-2.1
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.9,-5.3,-5.2
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-8.0,-8.0,-8.4
CVKNDPRBJVBDSS-CQSZACIVSA-N,-6.9,-7.9,-7.9
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.2,-5.2,-5.5
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.5,-3.2,-3.2
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.2,-2.2,-2.3
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.7,-3.4,-3.4
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.0,-5.3,-5.5
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.6,-6.6,-7.0
