ligand,E1,E2,E3
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-7.6,-5.5,-4.1
WFNAKBGANONZEQ-GOSISDBHSA-N,-8.4,-5.5,-5.5
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-10.4,-5.7,-6.7
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-6.3,-5.2,-4.3
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-5.7,-4.8,-3.9
CVKNDPRBJVBDSS-CQSZACIVSA-N,-8.8,-6.8,-5.7
AJPLPOWGYORUIF-UHFFFAOYSA-N,-9.3,-5.9,-6.0
WGNUNYPERJMVRM-UHFFFAOYSA-N,-6.0,-5.3,-4.3
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-10.6,-6.3,-6.6
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.2,-2.2,-2.0
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-6.4,-5.6,-4.1
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-7.4,-5.2,-5.7
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.8,-3.4,-3.8
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-5.1,-5.4,-4.0
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-6.1,-5.4,-4.4
SRBFZHDQGSBBOR-LECHCGJUSA-N,-5.4,-4.5,-4.5
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-8.9,-6.2,-5.8
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-8.5,-5.9,-5.4
JURKNVYFZMSNLP-UHFFFAOYSA-N,-10.3,-6.1,-5.7
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-5.7,-5.5,-3.9
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.5,-2.8,-1.8
LENZDBCJOHFCAS-UHFFFAOYSA-N,-4.7,-4.7,-3.6
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-7.9,-6.2,-5.6
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.7,-3.8,-2.9
