ligand,E1,E2,E3
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.3,-5.4,-4.2
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.2,-2.1,-2.0
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-5.0,-5.5,-3.9
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.2,-7.5,-5.8
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.3,-3.7,-2.9
JURKNVYFZMSNLP-UHFFFAOYSA-N,-6.7,-7.1,-6.0
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-5.3,-6.5,-5.0
LENZDBCJOHFCAS-UHFFFAOYSA-N,-3.9,-4.5,-3.2
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.5,-3.7,-4.2
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-6.0,-9.0,-6.6
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.3,-4.8,-4.1
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.6,-2.3,-2.6
WGNUNYPERJMVRM-UHFFFAOYSA-N,-4.8,-5.3,-4.6
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.1,-6.8,-5.3
CVKNDPRBJVBDSS-CQSZACIVSA-N,-5.6,-6.9,-5.4
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.0,-5.1,-4.4
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-6.6,-6.4,-5.0
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-5.2,-5.3,-3.9
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-6.7,-6.9,-6.4
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-6.0,-7.8,-6.6
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.1,-5.8,-4.2
WFNAKBGANONZEQ-GOSISDBHSA-N,-6.5,-6.5,-5.5
SRBFZHDQGSBBOR-LECHCGJUSA-N,-6.0,-5.7,-3.7
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.4,-5.3,-4.3
