ligand,E1,E2,E3
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.9,-5.3,-5.2
JURKNVYFZMSNLP-UHFFFAOYSA-N,-7.2,-7.1,-8.1
WFNAKBGANONZEQ-GOSISDBHSA-N,-6.9,-6.4,-7.0
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.0,-5.3,-5.2
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.7,-3.4,-3.4
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-6.0,-6.9,-7.3
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.7,-3.1,-3.2
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.4,-9.2,-8.9
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.3,-6.7,-6.5
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.2,-5.8,-6.4
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.3,-7.6,-7.6
SRBFZHDQGSBBOR-LECHCGJUSA-N,-5.4,-5.4,-5.6
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-7.1,-7.2,-8.3
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.7,-4.6,-4.7
CVKNDPRBJVBDSS-CQSZACIVSA-N,-6.9,-7.9,-7.9
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.2,-2.2,-2.3
WGNUNYPERJMVRM-UHFFFAOYSA-N,-5.0,-5.3,-5.4
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-7.5,-7.8,-8.8
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.2,-5.2,-5.5
LENZDBCJOHFCAS-UHFFFAOYSA-N,-4.4,-3.9,-4.0
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.0,-5.3,-5.5
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.6,-7.0,-7.0
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.4,-2.2,-2.1
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.9,-4.8,-5.1
