ligand,E1,E2,E3
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-5.8,-6.9,-7.3
CVKNDPRBJVBDSS-CQSZACIVSA-N,-7.1,-7.9,-7.9
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.4,-2.2,-2.1
JURKNVYFZMSNLP-UHFFFAOYSA-N,-7.2,-6.8,-8.1
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.1,-6.7,-6.5
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.0,-5.3,-5.5
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-7.6,-8.0,-8.3
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.9,-4.8,-5.1
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.7,-7.6,-7.6
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.9,-5.3,-5.2
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.5,-3.1,-3.2
LENZDBCJOHFCAS-UHFFFAOYSA-N,-4.4,-3.9,-4.0
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-8.0,-9.1,-9.1
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.2,-6.6,-7.0
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.8,-3.4,-3.5
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.2,-4.6,-4.7
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.0,-5.3,-5.2
WGNUNYPERJMVRM-UHFFFAOYSA-N,-5.1,-5.3,-5.4
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-7.1,-7.1,-8.2
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.2,-2.2,-2.3
SRBFZHDQGSBBOR-LECHCGJUSA-N,-5.4,-5.4,-5.6
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.2,-5.2,-5.5
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.9,-5.8,-6.0
WFNAKBGANONZEQ-GOSISDBHSA-N,-7.1,-6.4,-7.0
