ligand,E1,E2,E3
NREAGDHHMSOWKZ-DXJNJSHLSA-N,-9.6,-8.6,-8.7
OCDYNPAUUKDNOR-UHFFFAOYSA-N,-6.7,-6.6,-6.8
YWPHCCPCQOJSGZ-NSHDSACASA-N,-5.2,-5.1,-5.1
QAJQUUOBVOKLOD-UHFFFAOYSA-N,-6.7,-6.4,-6.0
MPBVHIBUJCELCL-UHFFFAOYSA-N,-5.0,-5.2,-5.0
FOCVUCIESVLUNU-UHFFFAOYSA-N,-3.5,-3.7,-3.7
PAQZZCOZHPGCFW-UUELBBOTSA-N,-6.2,-5.5,-5.5
GDYUVHBMFVMBAF-LIRRHRJNSA-N,-6.5,-6.0,-5.7
XVAMCHGMPYWHNL-MKPDMIMOSA-N,-6.7,-6.0,-6.8
ZLFQARCCMWUSQE-WMPKNSHKSA-N,-5.2,-4.7,-7.7
WQVAYGCXSJMPRT-UHFFFAOYSA-N,-6.1,-5.7,-5.7
KWTSXDURSIMDCE-MRVPVSSYSA-N,-5.3,-4.2,-4.3
HIGRLDNHDGYWQJ-UHFFFAOYSA-P,-6.9,-5.6,-5.6
GSNOZLZNQMLSKJ-UHFFFAOYSA-N,-4.5,-5.0,-5.1
SNIOPGDIGTZGOP-UHFFFAOYSA-N,-5.8,-5.4,-5.4
JTEGQNOMFQHVDC-NKWVEPMBSA-N,-4.9,-5.4,-5.4
PYNXFZCZUAOOQC-UTKZUKDTSA-N,-6.2,-6.0,-6.2
YMDXZJFXQJVXBF-STHAYSLISA-N,-4.8,-3.9,-3.9
GMZVRMREEHBGGF-UHFFFAOYSA-N,-5.3,-4.8,-4.4
MXHODDGKGSGCDI-UHFFFAOYSA-N,-5.2,-5.6,-5.9
YTRMTPPVNRALON-UHFFFAOYSA-N,-6.8,-6.3,-6.4
VTUSIVBDOCDNHS-OAHLLOKOSA-N,-4.6,-4.8,-4.8
GUBGYTABKSRVRQ-QUYVBRFLSA-N,-5.8,-5.7,-5.8
XSBSKEQEUFOSDD-UHFFFAOYSA-N,-5.1,-4.3,-4.4
