ligand,E1,E2,E3
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-2.8,-2.8,-2.5
SGTNSNPWRIOYBX-MHZLTWQESA-N,-4.6,-5.9,-5.4
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-4.0,-4.1,-3.8
OVTCHWSLKGENKP-UHFFFAOYSA-N,-5.2,-5.3,-4.8
LWRDQHOZTAOILO-UHFFFAOYSA-N,-5.1,-4.8,-4.3
CAMYKONBWHRPDD-UHFFFAOYSA-N,-4.7,-4.6,-4.2
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-5.3,-5.5,-5.6
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-3.0,-3.2,-2.5
YVWGMAFXEJHFRO-UHFFFAOYSA-N,-3.2,-3.1,-2.5
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-4.5,-4.8,-4.5
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-5.8,-5.8,-4.8
BELBBZDIHDAJOR-UHFFFAOYSA-N,-6.2,-6.6,-5.2
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-3.5,-3.6,-3.2
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-4.7,-4.2,-3.8
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-5.2,-5.1,-4.8
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-5.8,-5.6,-4.9
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-5.5,-6.5,-4.8
GDLBFKVLRPITMI-UHFFFAOYSA-N,-4.7,-5.0,-4.2
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-5.9,-6.0,-4.7
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-4.4,-4.6,-3.4
SUHOQUVVVLNYQR-MRVPVSSYSA-N,-3.9,-3.9,-3.5
DCXYFEDJOCDNAF-REOHCLBHSA-N,-3.5,-3.4,-3.3
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-3.6,-3.4,-3.1
QRJOQYLXZPQQMX-FWROMSNXSA-N,-6.3,-6.6,-5.5
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-5.0,-5.2,-4.3
