ligand,E1,E2,E3
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-5.1,-5.7,-6.2
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-7.0,-6.8,-6.6
CAMYKONBWHRPDD-UHFFFAOYSA-N,-4.8,-5.2,-5.2
GDLBFKVLRPITMI-UHFFFAOYSA-N,-4.7,-5.3,-5.6
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-3.7,-3.9,-4.3
BELBBZDIHDAJOR-UHFFFAOYSA-N,-5.5,-6.1,-7.3
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-5.6,-6.3,-6.7
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-5.5,-6.6,-6.7
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-4.6,-5.2,-4.8
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-4.4,-4.9,-4.5
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-3.6,-3.9,-4.2
LWRDQHOZTAOILO-UHFFFAOYSA-N,-4.3,-5.5,-5.5
OVTCHWSLKGENKP-UHFFFAOYSA-N,-5.1,-6.6,-6.3
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-3.3,-3.1,-3.3
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-5.9,-6.0,-6.2
SUHOQUVVVLNYQR-MRVPVSSYSA-N,-3.8,-4.2,-4.8
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-6.3,-6.8,-7.5
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-4.7,-5.3,-5.5
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-5.0,-5.8,-6.5
YVWGMAFXEJHFRO-UHFFFAOYSA-N,-3.7,-4.3,-3.9
DCXYFEDJOCDNAF-REOHCLBHSA-N,-3.7,-4.2,-4.3
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-4.5,-5.0,-4.9
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-3.4,-3.9,-3.6
QRJOQYLXZPQQMX-FWROMSNXSA-N,-6.0,-7.9,-7.8
SGTNSNPWRIOYBX-MHZLTWQESA-N,-4.9,-6.0,-6.8
