ligand,E1,E2,E3
LOUPRKONTZGTKE-LHHVKLHASA-N,-7.2,-6.2,-5.4
YRCWQPVGYLYSOX-SECBINFHSA-N,-6.0,-5.4,-5.2
MYWUZJCMWCOHBA-VIFPVBQESA-N,-5.6,-4.6,-4.4
FPHLBGOJWPEVME-SNVBAGLBSA-N,-6.6,-5.6,-5.2
TVYLLZQTGLZFBW-ZBFHGGJFSA-N,-6.4,-5.6,-4.8
RQXCLMGKHJWMOA-UHFFFAOYSA-N,-7.4,-6.3,-5.2
MSJLJWCAEPENBL-UHFFFAOYSA-N,-6.9,-5.1,-4.7
RUQATQQNXCPTLL-PQMJGINDSA-N,-8.7,-6.4,-6.8
FWWDFDMCZLOXQI-UHFFFAOYSA-N,-6.7,-5.9,-4.9
MUQUYTSLDVKIOF-BBMNSBIFSA-N,-7.3,-7.1,-6.4
IKGXIBQEEMLURG-NVPNHPEKSA-N,-9.1,-7.5,-8.0
CLOMYZFHNHFSIQ-UHFFFAOYSA-N,-7.5,-6.8,-6.5
NXFQHRVNIOXGAQ-YCRREMRBSA-N,-7.1,-6.4,-5.7
NMKSAYKQLCHXDK-LJQANCHMSA-N,-8.2,-5.6,-5.8
SIGSNYAYBSJATD-UHFFFAOYSA-N,-5.3,-4.6,-4.6
KVYGGMBOZFWZBQ-UHFFFAOYSA-N,-7.2,-6.2,-5.1
LGLFFNDHMLKUMI-UHFFFAOYSA-N,-6.8,-6.6,-6.0
MVGSNCBCUWPVDA-MFOYZWKCSA-N,-8.3,-8.0,-6.5
IIDJRNMFWXDHID-UHFFFAOYSA-N,-6.8,-5.5,-4.9
