ligand,E1,E2,E3
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-4.5,-5.0,-4.4
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.2,-4.7,-4.2
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-6.2,-6.5,-5.7
GWWLWDURRGNSRS-UHFFFAOYSA-N,-6.7,-6.1,-5.8
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-4.4,-4.4,-3.9
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-5.4,-4.9,-4.5
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-7.7,-6.3,-5.8
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-7.5,-5.5,-5.6
JWJOTENAMICLJG-QWBYCMEYSA-N,-8.7,-7.8,-7.3
WZHJKEUHNJHDLS-QTGUNEKASA-N,-7.8,-7.6,-7.2
GEFQWZLICWMTKF-CDUCUWFYSA-N,-5.9,-5.2,-5.5
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-6.3,-5.7,-5.5
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.2,-5.0,-4.8
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-7.7,-7.5,-5.9
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-7.3,-6.4,-6.4
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.0,-5.6,-4.6
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-6.4,-6.9,-5.7
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-6.3,-5.5,-5.5
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.2,-4.6,-4.7
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-4.4,-4.5,-4.1
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.2,-4.7,-5.1
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.1,-4.4,-4.0
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.2,-3.0,-3.0
FTALBRSUTCGOEG-UHFFFAOYSA-N,-5.9,-5.4,-5.4
XASIMHXSUQUHLV-UHFFFAOYSA-N,-7.7,-7.7,-5.7
VZCCETWTMQHEPK-QNEBEIHSSA-N,-5.2,-5.8,-4.4
