ligand,E1,E2,E3
JWJOTENAMICLJG-QWBYCMEYSA-N,-11.1,-8.7,-7.5
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.2,-4.9,-4.9
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-5.4,-5.1,-4.3
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.6,-6.8,-5.2
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-5.4,-4.4,-4.2
GEFQWZLICWMTKF-CDUCUWFYSA-N,-6.5,-5.6,-5.9
WZHJKEUHNJHDLS-QTGUNEKASA-N,-9.9,-8.6,-5.2
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-8.4,-6.9,-6.8
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-8.7,-7.0,-6.0
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-6.8,-5.9,-5.4
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.9,-5.2,-4.8
GWWLWDURRGNSRS-UHFFFAOYSA-N,-7.8,-6.1,-6.2
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-8.0,-5.8,-5.5
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-8.0,-7.3,-6.4
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.0,-4.4,-4.7
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-6.1,-5.1,-4.8
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-7.2,-6.2,-5.9
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.9,-5.7,-5.3
FTALBRSUTCGOEG-UHFFFAOYSA-N,-6.8,-6.2,-5.5
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-7.5,-5.5,-5.7
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-7.1,-6.4,-5.7
VZCCETWTMQHEPK-QNEBEIHSSA-N,-6.6,-5.9,-4.4
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.6,-4.7,-4.2
XASIMHXSUQUHLV-UHFFFAOYSA-N,-8.6,-7.0,-6.6
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.9,-3.2,-2.9
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-6.3,-5.4,-4.6
