ligand,E1,E2,E3
XREUEWVEMYWFFA-CSKJXFQVSA-N,-8.9,-9.2,-10.1
FTCYIGBVOHNHCD-UHFFFAOYSA-N,-5.1,-4.8,-4.9
OMOMUFTZPTXCHP-UHFFFAOYSA-N,-4.3,-4.8,-5.2
NZUPCNDJBJXXRF-LURJTMIESA-O,-4.7,-4.4,-4.5
WREGKURFCTUGRC-POYBYMJQSA-N,-6.0,-6.4,-6.7
ZXVNMYWKKDOREA-UHFFFAOYSA-N,-7.0,-6.8,-7.4
CREICILGVGNQBH-UHFFFAOYSA-N,-7.8,-7.7,-7.6
KJAMZCVTJDTESW-UHFFFAOYSA-N,-7.9,-7.8,-8.4
HFXKQSZZZPGLKQ-MRVPVSSYSA-N,-4.5,-4.8,-5.4
IBGBGRVKPALMCQ-UHFFFAOYSA-N,-5.5,-5.6,-5.4
SAZUGELZHZOXHB-UHFFFAOYSA-N,-6.3,-6.3,-6.4
YAHRDLICUYEDAU-RNFRBKRXSA-N,-4.1,-4.3,-4.7
XIHXRRMCNSMUET-UHFFFAOYSA-N,-5.9,-6.3,-6.5
LCFBCKSQWVQIBY-UYAOXDASSA-N,-7.0,-7.0,-7.5
PXBVEXGRHZFEOF-QGZVFWFLSA-N,-7.6,-7.4,-7.9
BKCXTZWLBPOGRU-XQHKEYJVSA-N,-7.1,-6.8,-7.2
UBAJTZKNDCEGKL-UHFFFAOYSA-N,-9.5,-9.0,-9.8
FYJJXENSONZJRG-UHFFFAOYSA-N,-5.8,-6.2,-6.7
IQWCBYSUUOFOMF-QTLFRQQHSA-N,-6.1,-5.7,-5.9
AFSYRVDDZGJTIL-OCAPTIKFSA-N,-4.6,-4.8,-4.4
QPCDCPDFJACHGM-UHFFFAOYSA-N,-5.9,-6.0,-6.2
STLZCUYBVPNYED-UHFFFAOYSA-N,-5.9,-5.8,-6.6
WFPIAZLQTJBIFN-UHFFFAOYSA-N,-7.6,-7.0,-8.3
