ligand,energy,binding score
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-4.7,59340.39
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.7,58715.53
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-6.6,41641.45
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-4.9,49653.05
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-6.6,49601.86
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-6.6,68140.76
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.3,77921.91
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.1,96781.51
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.7,47117.76
RTGDFNSFWBGLEC-SYZQJQIISA-N,-7.2,90425.68
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.4,75978.83
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.3,63037.71
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.6,39613.41
OTVAEFIXJLOWRX-NXEZZACHSA-N,-6.2,59444.62
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-6.0,67176.07
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.2,72541.85
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-7.3,39534.81
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-6.6,82843.15
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-5.9,76259.7
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-6.4,58215.12
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.1,87192.56
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.6,44545.81
YJYPHIXNFHFHND-UHFFFAOYSA-N,-7.2,60795.54
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-6.1,68413.59
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.3,66534.93
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-2.9,73351.48
MSNWSDPPULHLDL-UHFFFAOYSA-K,-3.5,51078.68
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-6.3,59395.45
MINDHVHHQZYEEK-HBBNESRFSA-N,-6.7,70153.05
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-4.4,62643.15
RGEVWUKXWFOAID-UHFFFAOYSA-N,-4.9,65076.93
