ligand,E1,E2,E3
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-5.2,-7.0,-5.2
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-3.9,-4.9,-4.3
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-5.0,-6.8,-5.8
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-4.5,-4.9,-4.2
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-4.9,-5.9,-4.7
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-4.4,-5.5,-4.6
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-4.9,-6.2,-5.3
QADHLRWLCPCEKT-LOVVWNRFSA-N,-5.2,-6.3,-5.2
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-4.2,-5.2,-4.7
SNWQKAWITMVCQW-UHFFFAOYSA-N,-5.4,-6.8,-6.2
JTUQXGZRVLWBCR-GOSISDBHSA-N,-5.2,-5.5,-4.9
WSSJONWNBBTCMG-NWDGAFQWSA-N,-5.7,-6.7,-5.3
BQJODPIMMWWMFC-UHFFFAOYSA-N,-4.4,-5.3,-4.6
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-5.4,-5.5,-4.7
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-5.6,-6.4,-5.4
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-4.6,-5.2,-4.6
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-3.7,-4.9,-4.4
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-4.7,-5.5,-4.6
JMUHBNWAORSSBD-WKYWBUFDSA-N,-2.9,-3.0,-2.9
FLGCRGJDQJIJAW-INIZCTEOSA-N,-5.3,-6.6,-5.8
UISARWKNNNHPGI-INIZCTEOSA-N,-4.8,-5.3,-4.7
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-4.5,-5.0,-4.6
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-4.2,-5.2,-4.6
VQASKUSHBVDKGU-ZETCQYMHSA-N,-4.7,-5.3,-3.3
XSVMFMHYUFZWBK-NSHDSACASA-N,-4.4,-5.2,-4.6
