ligand,E1,E2,E3
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.2,-5.2,-4.5
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-1.9,-2.2,-2.0
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-3.7,-3.6,-3.7
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.5,-4.6,-4.8
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-4.5,-4.6,-3.6
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.4,-3.3,-3.4
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.1,-5.7,-4.7
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.1,-3.2,-3.3
LKACJLUUJRMGFK-UHFFFAOYSA-N,-4.1,-3.9,-3.7
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.3,-6.5,-5.2
XVQUOJBERHHONY-SECBINFHSA-N,-3.5,-4.7,-3.7
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.3,-6.3,-5.6
IKYIXZSIKOYSLD-NSHDSACASA-N,-5.9,-6.3,-5.5
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.6,-4.2,-4.9
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.2,-5.5,-5.3
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-4.7,-4.8,-4.1
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.3,-5.8,-4.8
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.0,-3.8,-4.4
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.7,-6.7,-6.2
WVDDGKGOMKODPV-UHFFFAOYSA-N,-3.7,-4.6,-3.8
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.1,-3.3,-2.9
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.0,-2.3,-1.9
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-4.8,-4.6,-4.3
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-4.8,-4.7,-4.4
