ligand,E1,E2,E3
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.6,-3.4,-3.0
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.4,-4.7,-4.9
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.1,-2.1,-2.2
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.0,-4.8,-4.5
XVQUOJBERHHONY-SECBINFHSA-N,-5.0,-4.4,-4.5
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.8,-4.8,-4.2
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-7.1,-6.7,-5.9
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.9,-5.1,-4.1
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.7,-5.9,-5.4
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.6,-3.6,-2.8
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.9,-5.2,-5.4
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.0,-4.1,-3.6
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.0,-4.7,-4.5
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.9,-4.5,-4.5
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.1,-4.1,-3.2
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.1,-4.5,-4.4
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.0,-4.5,-4.2
GIJXKZJWITVLHI-PMOLBWCYSA-N,-7.3,-6.0,-6.0
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.0,-6.1,-6.0
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.0,-4.1,-3.5
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.5,-3.2,-3.2
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.8,-5.3,-5.8
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.2,-2.1,-2.2
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.7,-5.5,-5.2
