ligand,E1,E2,E3
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.8,-4.0,-3.7
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.6,-4.4,-4.7
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.2,-4.9,-5.4
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.1,-6.3,-6.4
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.2,-5.2,-5.3
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.7,-5.5,-5.6
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.7,-7.1,-7.4
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.9,-3.7,-3.5
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.8,-5.3,-5.7
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.5,-7.5,-7.4
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.0,-5.0,-5.2
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.0,-7.3,-8.6
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.5,-5.3,-5.6
GIJXKZJWITVLHI-PMOLBWCYSA-N,-7.4,-6.9,-7.4
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.1,-5.9,-6.7
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.4,-2.2,-2.4
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.6,-4.5,-4.6
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.9,-5.0,-5.0
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.8,-3.5,-4.0
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.3,-2.2,-2.4
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.6,-5.6,-6.6
XVQUOJBERHHONY-SECBINFHSA-N,-4.6,-4.8,-5.0
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.7,-5.6,-5.6
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,-4.9,-5.0
