ligand,E1,E2,E3
XVQUOJBERHHONY-SECBINFHSA-N,-4.1,-4.3,-4.3
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.0,-5.4,-5.4
OUYCCCASQSFEME-QMMMGPOBSA-N,-4.8,-5.0,-4.9
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-4.5,-4.7,-4.7
FFKUDWZICMJVPA-UHFFFAOYSA-N,-4.8,-5.4,-5.0
LKACJLUUJRMGFK-UHFFFAOYSA-N,-4.1,-4.1,-4.1
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-4.3,-4.3,-4.3
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.7,-6.6,-6.5
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.3,-6.3,-6.2
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.6,-2.4,-2.2
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.1,-3.2,-3.0
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.5,-4.7,-4.6
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.1,-6.6,-6.4
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.0,-3.1,-3.2
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-3.7,-3.6,-3.6
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.0,-4.1,-4.1
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.2,-4.1,-4.3
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-3.8,-3.5,-3.6
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-4.3,-4.3,-4.2
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.0,-3.2,-2.9
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.0,-4.2,-4.2
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-4.7,-4.9,-5.0
IKYIXZSIKOYSLD-NSHDSACASA-N,-5.8,-5.9,-5.8
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.7,-2.3,-2.3
