ligand,E1,E2,E3
XVQUOJBERHHONY-SECBINFHSA-N,-5.2,-4.2,-3.9
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.4,-3.3,-3.7
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.2,-3.8,-4.2
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.9,-2.8,-3.3
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.5,-5.1,-4.3
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.0,-4.1,-4.3
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.6,-4.8,-4.6
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.0,-4.3,-4.1
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.6,-3.5,-3.9
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.7,-4.4,-4.3
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.2,-5.0,-5.1
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.9,-5.2,-4.9
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.0,-3.4,-3.5
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.4,-3.8,-4.3
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.2,-5.4,-4.5
OCAXFDULERPAJM-BQJUDKOJSA-N,-8.9,-7.8,-6.4
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.1,-8.1,-6.4
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.6,-7.8,-6.3
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.8,-7.4,-5.9
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.1,-4.8,-4.7
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.8,-3.3,-3.4
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.2,-2.2,-2.2
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.3,-2.3,-2.2
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.5,-3.9,-4.5
