ligand,E1,E2,E3
FRIZVHMAECRUBR-KIWWSDKQSA-N,-5.6,-7.3,-5.8
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,-5.9,-7.7,-5.1
FUBVWMNBEHXPSU-UHFFFAOYSA-N,-6.5,-8.4,-6.7
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-5.3,-5.2,-4.0
MEZLKOACVSPNER-GFCCVEGCSA-N,-5.1,-5.4,-4.8
CXOXHMZGEKVPMT-UHFFFAOYSA-N,-5.5,-7.6,-6.0
PGAVKCOVUIYSFO-XVFCMESISA-N,-6.7,-7.9,-6.4
IZYQCDNLUPLXOO-UHFFFAOYSA-N,-5.9,-6.9,-5.4
JRWZLRBJNMZMFE-ZDUSSCGKSA-N,-6.8,-7.2,-4.9
LRXXRIXDSAEIOR-ZDUSSCGKSA-N,-5.3,-5.9,-4.8
ZULJGOSFKWFVRX-UHFFFAOYSA-N,-6.5,-6.0,-4.2
RZWPJFMNFATBEG-UHFFFAOYSA-N,-7.6,-7.6,-5.6
ACGDKVXYNVEAGU-UHFFFAOYSA-N,-6.8,-6.0,-5.3
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-5.1,-6.6,-4.9
IDPUKCWIGUEADI-UHFFFAOYSA-N,-5.3,-5.8,-4.5
MVFGUOIZUNYYSO-LLVKDONJSA-N,-6.0,-5.9,-4.8
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-6.4,-7.5,-6.1
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-6.0,-6.6,-5.3
JRWZLRBJNMZMFE-CYBMUJFWSA-N,-7.5,-7.2,-5.1
JZUFKLXOESDKRF-UHFFFAOYSA-N,-5.1,-7.0,-4.9
XSCGXQMFQXDFCW-UHFFFAOYSA-N,-5.8,-7.0,-6.1
PTGXAUBQBSGPKF-ZRGWGRIASA-N,-5.9,-7.7,-5.0
KYCBWEZLKCTALM-UHFFFAOYSA-N,-5.3,-6.7,-5.1
MMNICIJVQJJHHF-LJQANCHMSA-N,-5.5,-7.1,-5.3
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-5.4,-5.6,-4.0
