ligand,E1,E2,E3
UAUHEPXILIZYCU-ALHOSYKFSA-N,-6.9,-5.8,-7.3
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-6.4,-6.1,-6.4
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-5.5,-5.3,-6.2
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.0,-3.4,-4.5
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-6.2,-5.5,-6.1
RQNADZJRELIICT-UHFFFAOYSA-N,-6.2,-5.6,-6.3
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.0,-3.5,-4.4
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.4,-4.3,-5.6
XRECTZIEBJDKEO-UHFFFAOYSA-N,-5.4,-3.7,-5.0
COLNVLDHVKWLRT-QMMMGPOBSA-N,-5.3,-4.6,-5.6
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-6.6,-5.2,-6.8
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-7.1,-6.3,-7.2
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-7.0,-5.4,-7.6
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.2,-5.8,-6.1
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.7,-3.2,-4.2
VDANGULDQQJODZ-UHFFFAOYSA-N,-5.3,-4.8,-5.7
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-7.6,-8.2,-8.8
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.0,-3.3,-4.2
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-5.3,-4.8,-6.2
QKDRXGFQVGOQKS-CRSSMBPESA-N,-7.0,-6.3,-6.8
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-4.5,-4.1,-4.7
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.2,-4.2,-5.2
