ligand,E1,E2,E3
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.8,-6.5,-6.7
QKDRXGFQVGOQKS-CRSSMBPESA-N,-7.9,-6.8,-7.6
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.6,-4.8,-5.2
XRECTZIEBJDKEO-UHFFFAOYSA-N,-5.2,-4.6,-4.5
RQNADZJRELIICT-UHFFFAOYSA-N,-6.6,-6.0,-6.2
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-6.8,-6.8,-7.0
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.3,-3.6,-3.5
VDANGULDQQJODZ-UHFFFAOYSA-N,-5.9,-5.2,-5.4
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.5,-3.9,-4.0
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.1,-3.7,-3.8
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-5.6,-8.7,-8.7
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.2,-4.5,-4.0
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-7.2,-6.1,-6.0
UAUHEPXILIZYCU-ALHOSYKFSA-N,-4.3,-6.9,-7.1
COLNVLDHVKWLRT-QMMMGPOBSA-N,-6.1,-5.2,-5.1
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.7,-4.6,-4.7
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-7.8,-5.7,-6.3
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.0,-5.5,-6.5
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-6.5,-5.4,-5.5
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.7,-4.5,-3.9
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.6,-5.8,-5.7
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-7.0,-5.4,-5.9
