ligand,E1,E2,E3
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-7.1,-7.7,-6.9
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-6.8,-7.2,-6.3
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.2,-7.9,-7.8
COLNVLDHVKWLRT-QMMMGPOBSA-N,-6.4,-6.3,-5.7
XRECTZIEBJDKEO-UHFFFAOYSA-N,-6.0,-6.0,-5.2
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.3,-4.3,-3.9
RQNADZJRELIICT-UHFFFAOYSA-N,-7.8,-7.7,-7.1
VDANGULDQQJODZ-UHFFFAOYSA-N,-6.6,-6.3,-5.6
AHLPHDHHMVZTML-BYPYZUCNSA-N,-5.2,-5.0,-4.2
OYTKINVCDFNREN-UHFFFAOYSA-N,-5.0,-5.0,-4.4
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-7.4,-7.7,-7.7
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.9,-5.5,-5.0
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.9,-5.6,-5.3
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-7.3,-8.2,-7.4
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-10.6,-10.7,-10.5
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-8.1,-7.7,-7.5
QKDRXGFQVGOQKS-CRSSMBPESA-N,-9.3,-8.6,-8.6
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-5.0,-5.0,-3.7
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-7.8,-7.5,-6.9
UAUHEPXILIZYCU-ALHOSYKFSA-N,-8.1,-8.4,-8.3
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-8.7,-9.1,-8.5
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.4,-4.8,-5.4
