ligand,E1,E2,E3
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.8,-5.5,-4.8
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-8.0,-6.7,-5.5
XRECTZIEBJDKEO-UHFFFAOYSA-N,-5.1,-4.8,-4.9
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-7.2,-6.0,-5.3
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.7,-6.8,-5.9
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.5,-4.2,-4.5
VDANGULDQQJODZ-UHFFFAOYSA-N,-6.3,-5.7,-5.2
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.9,-4.7,-4.1
COLNVLDHVKWLRT-QMMMGPOBSA-N,-6.1,-5.3,-5.4
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.4,-4.0,-3.5
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.1,-3.3,-3.8
UAUHEPXILIZYCU-ALHOSYKFSA-N,-7.1,-6.7,-5.5
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-7.0,-6.4,-6.0
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-6.3,-5.4,-6.1
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-7.3,-7.1,-5.7
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-9.7,-7.8,-6.9
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.4,-5.0,-4.6
RQNADZJRELIICT-UHFFFAOYSA-N,-7.9,-6.5,-5.6
QKDRXGFQVGOQKS-CRSSMBPESA-N,-8.3,-6.6,-6.0
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-7.8,-6.5,-6.6
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.9,-5.3,-4.5
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.7,-5.6,-5.6
