ligand,E1,E2,E3
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-5.5,-6.3,-5.1
OYTKINVCDFNREN-UHFFFAOYSA-N,-3.9,-3.7,-3.9
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-5.7,-5.3,-5.2
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-5.8,-6.1,-5.2
XRECTZIEBJDKEO-UHFFFAOYSA-N,-4.2,-4.1,-4.1
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-6.4,-6.4,-5.5
RQNADZJRELIICT-UHFFFAOYSA-N,-6.1,-6.3,-5.2
DLNKOYKMWOXYQA-IONNQARKSA-N,-4.4,-5.1,-4.4
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-5.7,-5.0,-5.5
COLNVLDHVKWLRT-QMMMGPOBSA-N,-4.8,-5.5,-4.6
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-5.7,-6.6,-5.8
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-6.1,-6.8,-5.4
QKDRXGFQVGOQKS-CRSSMBPESA-N,-6.8,-6.4,-6.4
UAUHEPXILIZYCU-ALHOSYKFSA-N,-6.0,-7.1,-5.6
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-7.8,-6.6,-7.2
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-5.5,-6.0,-4.8
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-3.3,-3.8,-3.2
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-3.6,-3.2,-3.6
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-3.8,-4.7,-4.3
VDANGULDQQJODZ-UHFFFAOYSA-N,-4.9,-5.2,-4.8
AHLPHDHHMVZTML-BYPYZUCNSA-N,-3.8,-3.7,-4.4
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-4.5,-5.4,-4.2
