ligand,E1,E2,E3
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-8.1,-8.6,-2.4
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-6.9,-6.8,-6.8
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-8.0,-6.4,-8.1
RQNADZJRELIICT-UHFFFAOYSA-N,-6.4,-6.5,4.9
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-6.7,-6.7,-5.8
OYTKINVCDFNREN-UHFFFAOYSA-N,-5.0,-4.7,-4.6
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.2,-3.8,-4.1
VDANGULDQQJODZ-UHFFFAOYSA-N,-6.0,-5.8,-6.7
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.1,-5.8,-6.7
DLNKOYKMWOXYQA-IONNQARKSA-N,-6.6,-6.3,-5.9
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-8.0,-8.0,-7.3
QKDRXGFQVGOQKS-CRSSMBPESA-N,-8.0,-7.5,-6.1
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-7.3,-7.1,-2.1
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.5,-4.6,-6.1
AHLPHDHHMVZTML-BYPYZUCNSA-N,-5.1,-5.0,-4.7
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-5.8,-5.8,-6.0
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.5,-4.1,-4.4
UAUHEPXILIZYCU-ALHOSYKFSA-N,-7.7,-8.1,1.3
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-8.2,-7.0,-0.6
XRECTZIEBJDKEO-UHFFFAOYSA-N,-5.1,-5.4,-5.4
COLNVLDHVKWLRT-QMMMGPOBSA-N,-7.5,-7.5,-6.6
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-9.4,-9.1,-4.0
