ligand,E1,E2,E3
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.0,-4.7,-4.7
RQNADZJRELIICT-UHFFFAOYSA-N,-6.7,-5.8,-4.9
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.1,-3.8,-4.0
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-8.0,-7.7,-6.4
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-6.8,-6.0,-5.4
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.6,-5.7,-5.6
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.2,-5.9,-5.6
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.1,-3.8,-3.5
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-3.7,-3.7,-3.0
QKDRXGFQVGOQKS-CRSSMBPESA-N,-7.2,-6.2,-6.6
XRECTZIEBJDKEO-UHFFFAOYSA-N,-4.8,-4.2,-3.9
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.4,-5.2,-5.3
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.1,-5.1,-4.5
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.4,-5.0,-5.0
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-6.4,-6.1,-5.2
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-6.8,-7.3,-5.9
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-5.4,-5.3,-4.9
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-6.5,-6.0,-5.2
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.0,-3.8,-3.8
COLNVLDHVKWLRT-QMMMGPOBSA-N,-5.6,-5.1,-5.4
UAUHEPXILIZYCU-ALHOSYKFSA-N,-6.4,-5.9,-5.0
VDANGULDQQJODZ-UHFFFAOYSA-N,-5.8,-5.3,-4.8
