ligand,E1,E2,E3
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-4.7,-5.5,-4.2
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-6.7,-7.3,-7.1
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-3.8,-4.0,-4.0
XRECTZIEBJDKEO-UHFFFAOYSA-N,-4.9,-5.0,-4.5
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-5.3,-6.9,-5.5
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-4.9,-6.7,-5.3
OYTKINVCDFNREN-UHFFFAOYSA-N,-3.8,-4.3,-3.8
UAUHEPXILIZYCU-ALHOSYKFSA-N,-5.0,-6.5,-5.0
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-4.6,-6.8,-5.3
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-5.2,-5.5,-5.3
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.0,-4.7,-4.2
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-4.2,-5.8,-4.5
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-3.8,-5.0,-3.8
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-5.0,-6.8,-5.7
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-3.6,-4.2,-3.7
RQNADZJRELIICT-UHFFFAOYSA-N,-4.9,-5.8,-5.0
DLNKOYKMWOXYQA-IONNQARKSA-N,-4.3,-4.5,-4.3
QKDRXGFQVGOQKS-CRSSMBPESA-N,-5.3,-6.4,-5.9
VDANGULDQQJODZ-UHFFFAOYSA-N,-4.5,-5.0,-4.5
COLNVLDHVKWLRT-QMMMGPOBSA-N,-4.4,-5.8,-4.7
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-5.5,-5.9,-5.6
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-5.0,-7.5,-5.9
