ligand,E1,E2,E3
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.1,-5.7,-5.6
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-5.4,-5.3,-5.0
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-8.0,-7.7,-5.9
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.1,-3.8,-3.6
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.4,-4.9,-5.0
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-3.7,-3.7,-3.0
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-3.9,-3.7,-3.8
RQNADZJRELIICT-UHFFFAOYSA-N,-6.7,-5.8,-4.8
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-6.5,-6.4,-5.2
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-6.0,-6.1,-5.2
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.0,-4.8,-5.1
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.1,-5.1,-4.5
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-6.8,-7.3,-5.9
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.8,-5.8,-5.6
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.1,-3.8,-4.0
QKDRXGFQVGOQKS-CRSSMBPESA-N,-7.2,-6.2,-6.3
COLNVLDHVKWLRT-QMMMGPOBSA-N,-5.7,-5.0,-5.5
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.4,-5.3,-5.4
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-6.8,-6.0,-5.4
XRECTZIEBJDKEO-UHFFFAOYSA-N,-4.8,-4.2,-3.9
UAUHEPXILIZYCU-ALHOSYKFSA-N,-6.4,-5.6,-5.0
VDANGULDQQJODZ-UHFFFAOYSA-N,-5.7,-5.5,-4.8
