ligand,E1,E2,E3
COLNVLDHVKWLRT-QMMMGPOBSA-N,-6.0,-5.3,-4.7
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.0,-3.8,-3.2
RQNADZJRELIICT-UHFFFAOYSA-N,-7.4,-6.5,-5.2
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-6.8,-6.4,-5.3
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.2,-6.8,-5.6
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.6,-5.0,-4.6
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.4,-4.3,-3.8
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-7.4,-6.2,-4.8
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-6.9,-5.5,-5.1
VDANGULDQQJODZ-UHFFFAOYSA-N,-6.1,-5.3,-4.5
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-5.9,-6.1,-5.1
UAUHEPXILIZYCU-ALHOSYKFSA-N,-6.1,-8.3,-5.7
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.2,-3.8,-3.4
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.6,-4.0,-4.2
QKDRXGFQVGOQKS-CRSSMBPESA-N,-8.1,-7.5,-6.1
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-7.0,-6.1,-5.1
XRECTZIEBJDKEO-UHFFFAOYSA-N,-5.2,-4.5,-4.5
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.2,-5.1,-4.3
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.0,-4.5,-4.0
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-7.8,-9.5,-8.9
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-7.4,-6.4,-5.7
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-6.4,-8.5,-6.3
