ligand,E1,E2,E3
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.9,-5.4,-4.2
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-6.8,-5.2,-4.4
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-7.9,-6.5,-5.6
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.7,-6.4,-5.1
COLNVLDHVKWLRT-QMMMGPOBSA-N,-6.3,-5.5,-4.5
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.8,-4.1,-4.0
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-7.4,-5.5,-4.6
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-8.1,-6.7,-5.6
UAUHEPXILIZYCU-ALHOSYKFSA-N,-7.2,-6.4,-5.6
VDANGULDQQJODZ-UHFFFAOYSA-N,-7.1,-5.4,-5.0
RQNADZJRELIICT-UHFFFAOYSA-N,-8.2,-6.2,-5.3
XRECTZIEBJDKEO-UHFFFAOYSA-N,-5.5,-4.6,-4.0
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.3,-3.4,-3.5
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.8,-4.2,-3.4
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-7.6,-6.3,-5.3
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.7,-5.0,-4.4
QKDRXGFQVGOQKS-CRSSMBPESA-N,-8.3,-7.2,-6.1
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.7,-5.3,-4.5
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.4,-3.9,-3.7
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-7.9,-8.4,-6.9
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.5,-6.4,-5.3
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-6.6,-6.7,-5.5
