ligand,E1,E2,E3
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.0,-3.7,-3.8
COLNVLDHVKWLRT-QMMMGPOBSA-N,-6.1,-5.2,-5.8
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-8.0,-6.2,-7.5
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.3,-4.0,-4.1
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.0,-3.6,-3.8
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.8,-4.9,-5.2
QKDRXGFQVGOQKS-CRSSMBPESA-N,-8.7,-7.7,-8.1
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-7.2,-6.2,-7.0
VDANGULDQQJODZ-UHFFFAOYSA-N,-6.6,-5.5,-5.8
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-7.0,-6.0,-7.0
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-6.2,-5.4,-6.0
XRECTZIEBJDKEO-UHFFFAOYSA-N,-4.8,-4.6,-4.8
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.8,-4.8,-5.3
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-7.6,-7.2,-7.2
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-10.3,-8.0,-9.1
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.9,-6.2,-7.1
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.9,-5.8,-6.8
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.1,-4.5,-5.3
RQNADZJRELIICT-UHFFFAOYSA-N,-7.5,-6.1,-7.3
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.1,-4.0,-4.0
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-7.8,-7.1,-8.7
UAUHEPXILIZYCU-ALHOSYKFSA-N,-8.6,-6.8,-8.4
