ligand,E1,E2,E3
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-7.3,-7.1,-5.7
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.4,-4.0,-3.5
VDANGULDQQJODZ-UHFFFAOYSA-N,-6.2,-5.5,-5.2
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-5.7,-5.0,-4.3
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-7.0,-6.3,-5.8
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.9,-5.3,-4.5
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-6.3,-5.4,-6.1
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.9,-4.7,-4.1
UAUHEPXILIZYCU-ALHOSYKFSA-N,-7.1,-6.7,-5.5
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-7.8,-6.5,-6.6
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-9.7,-7.8,-6.9
XRECTZIEBJDKEO-UHFFFAOYSA-N,-5.1,-4.8,-4.9
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-8.0,-6.7,-5.5
QKDRXGFQVGOQKS-CRSSMBPESA-N,-8.2,-6.6,-6.0
COLNVLDHVKWLRT-QMMMGPOBSA-N,-6.1,-5.3,-5.3
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.1,-3.3,-3.8
RQNADZJRELIICT-UHFFFAOYSA-N,-7.9,-6.5,-5.6
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.8,-5.5,-4.8
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-7.2,-6.0,-5.3
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-7.7,-6.8,-6.0
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.7,-5.7,-5.6
OYTKINVCDFNREN-UHFFFAOYSA-N,-4.6,-4.2,-4.5
