ligand,E1,E2,E3
RQNADZJRELIICT-UHFFFAOYSA-N,-6.7,-6.7,-7.9
PHTUQLWOUWZIMZ-GZTJUZNOSA-N,-6.8,-6.8,-7.6
VDANGULDQQJODZ-UHFFFAOYSA-N,-6.2,-6.1,-6.2
UAUHEPXILIZYCU-ALHOSYKFSA-N,-7.3,-7.2,-7.1
MYBLAOJMRYYKMS-PVFLNQBWSA-N,-6.2,-7.6,-6.4
QBSGXIBYUQJHMJ-UHFFFAOYSA-N,-7.2,-7.4,-8.1
OYTKINVCDFNREN-UHFFFAOYSA-N,-5.0,-4.3,-4.5
VOIFKEWOFUNPBN-QIUUJYRFSA-N,-6.2,-6.2,-5.9
FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-4.7,-5.1,-5.2
VVDLFTOOMLZFRO-UHFFFAOYSA-N,-6.7,-7.2,-7.8
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-4.4,-4.0,-4.1
DLNKOYKMWOXYQA-IONNQARKSA-N,-5.4,-5.3,-5.9
KMSKQZKKOZQFFG-YXRRJAAWSA-N,-8.9,-9.5,-9.5
AHLPHDHHMVZTML-BYPYZUCNSA-N,-4.2,-4.8,-4.5
COLNVLDHVKWLRT-QMMMGPOBSA-N,-5.5,-5.7,-6.1
UVKZSORBKUEBAZ-UHFFFAOYSA-N,-6.7,-6.7,-7.0
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-5.1,-5.5,-5.9
LAHDERDHXJFFJU-ZWNKPRIXSA-N,-7.7,-7.6,-7.9
XRECTZIEBJDKEO-UHFFFAOYSA-N,-5.1,-4.9,-5.0
RVMGXWBCQGAWBR-UHFFFAOYSA-N,-6.2,-7.0,-7.3
QKDRXGFQVGOQKS-CRSSMBPESA-N,-7.7,-7.7,-8.0
RFKMCNOHBTXSMU-UHFFFAOYSA-N,-4.2,-4.4,-4.4
