ligand,energy,binding score
QCDFBFJGMNKBDO-UHFFFAOYSA-N,-6.3,64902.1
ZNEWHQLOPFWXOF-UHFFFAOYSA-N,-3.8,44353.98
ADBFDJQRBQZXAB-UHFFFAOYSA-N,-7.8,40681.38
YUXIBTJKHLUKBD-UHFFFAOYSA-N,-5.2,58509.42
URJQOOISAKEBKW-UHFFFAOYSA-N,-6.2,28651.1
VGLGVJVUHYTIIU-LLVKDONJSA-N,-7.7,30088.66
BUCJFFQZPGTGPX-UHFFFAOYSA-N,-8.3,33607.37
UBQNRHZMVUUOMG-UHFFFAOYSA-N,-6.8,58458.54
NJCBUSHGCBERSK-UHFFFAOYSA-N,-7.2,54918.9
WQYRHRAZNNRDIA-UHFFFAOYSA-N,-6.7,58426.01
CYFLXLSBHQBMFT-UHFFFAOYSA-N,-7.8,44010.74
KPYSYYIEGFHWSV-QMMMGPOBSA-N,-6.3,71337.91
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-6.8,67514.84
DQMZLTXERSFNPB-UHFFFAOYSA-N,-6.9,66153.27
JWPGJSVJDAJRLW-UHFFFAOYSA-N,-7.3,44933.3
XBBDACCLCFWBSI-ZETCQYMHSA-N,-6.5,60534.0
VMIYHDSEFNYJSL-UHFFFAOYSA-N,-6.7,42404.1
WVRIPRILKKOIQL-UHFFFAOYSA-N,-6.3,54721.12
AXNKGLDCLYLVLQ-UHFFFAOYSA-N,-7.0,52161.63
JYTNQNCOQXFQPK-MRXNPFEDSA-N,-9.2,29452.14
UGJWZYARKOFRDB-UHFFFAOYSA-O,-6.6,66038.11
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,-5.9,67118.61
MCJGNVYPOGVAJF-UHFFFAOYSA-N,-6.4,77710.08
PYZRQGJRPPTADH-UHFFFAOYSA-N,-6.9,38732.71
WHUUTDBJXJRKMK-VKHMYHEASA-N,-5.2,54821.09
HXRSXEDVVARPHP-UHFFFAOYSA-N,-7.2,30766.87
FMCGSUUBYTWNDP-ONGXEEELSA-N,-6.3,54101.72
NTEDWGYJNHZKQW-DGMDOPGDSA-N,-5.0,41076.17
YEKQSSHBERGOJK-UHFFFAOYSA-N,-6.6,59458.21
YEKMWXFHPZBZLR-VIFPVBQESA-N,-6.8,61326.0
JXSJBGJIGXNWCI-MRVPVSSYSA-N,-5.1,39204.23
CMSMOCZEIVJLDB-AWEZNQCLSA-N,-5.3,35187.84
QZMQDHNCNUGQSO-UHFFFAOYSA-N,-4.9,62479.27
PTXGHCGBYMQQIG-RRHRGVEJSA-N,-6.6,31548.76
RDJGLLICXDHJDY-LLVKDONJSA-N,-7.6,54425.31
HJCMDXDYPOUFDY-WHFBIAKZSA-N,-6.4,64110.16
OFCNXPDARWKPPY-UHFFFAOYSA-N,-5.6,73632.2
NVBZUCIQNYPGCI-CTYIDZIISA-N,-7.8,33029.54
OUBCNLGXQFSTLU-UHFFFAOYSA-N,-8.9,37503.72
YUGZHQHSNYIFLG-FQEVSTJZSA-N,-8.5,59141.65
WYDUSKDSKCASEF-IBGZPJMESA-N,-6.8,49515.62
IZOYMGQQVNAMHS-UHFFFAOYSA-N,-7.2,48002.91
DYDCUQKUCUHJBH-UWTATZPHSA-N,-4.1,68678.49
SQYNKIJPMDEDEG-KXGDERBTSA-N,-5.1,80684.3
XCDXSSFOJZZGQC-UHFFFAOYSA-N,-6.8,61544.82
DQGFCLJXYFXXIJ-UHFFFAOYSA-N,-8.1,60053.96
HIANJWSAHKJQTH-UHFFFAOYSA-N,-8.4,35588.26
MFOCDFTXLCYLKU-CMPLNLGQSA-N,-6.7,51619.34
YQEZLKZALYSWHR-CYBMUJFWSA-N,-6.8,47290.42
RJFAYQIBOAGBLC-BYPYZUCNSA-N,-4.3,37319.98
RVOLLAQWKVFTGE-UHFFFAOYSA-N,-5.8,43979.21
VNFAARJCGSAROU-CYBMUJFWSA-N,-7.5,42146.2
VXROHTDSRBRJLN-UHFFFAOYSA-O,-6.4,35023.7
STDBAQMTJLUMFW-UHFFFAOYSA-N,-6.8,33671.94
LPLVUJXQOOQHMX-QWBHMCJMSA-N,-9.9,32612.93
FDDDEECHVMSUSB-UHFFFAOYSA-N,-6.1,51161.78
QPFYXYFORQJZEC-FOCLMDBBSA-N,-7.0,68073.14
MGIZPPBLEKKZPZ-UHFFFAOYSA-N,-8.4,32607.32
KQKPFRSPSRPDEB-UHFFFAOYSA-N,-6.8,48514.46
QELUYTUMUWHWMC-UHFFFAOYSA-N,-6.6,65900.52
VKYKSIONXSXAKP-UHFFFAOYSA-N,-4.4,71682.1
DAFOCGYVTAOKAJ-VIFPVBQESA-N,-6.1,81332.63
MNSQDVCVWNXBFQ-UHFFFAOYSA-N,-7.5,25882.46
ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-4.7,41835.56
GAZGHCHCYRSPIV-SNVBAGLBSA-N,-6.6,62108.44
UUTKICFRNVKFRG-WDSKDSINSA-N,-6.5,76651.2
UGJMXCAKCUNAIE-UHFFFAOYSA-N,-5.8,54418.37
PHPUXYRXPHEJDF-UHFFFAOYSA-N,-8.8,30820.12
LCTZPQRFOZKZNK-UHFFFAOYSA-N,-7.0,37685.86
DBZJJPROPLPMSN-UHFFFAOYSA-N,-7.4,34885.88
HWKQNAWCHQMZHK-UHFFFAOYSA-N,-5.4,66373.96
QFVDKARCPMTZCS-UHFFFAOYSA-N,-8.0,40871.79
PWHROYKAGRUWDQ-UHFFFAOYSA-N,-9.1,59950.88
FTQDJVZNPJRVPG-XWEVEMRCSA-N,-10.3,31475.72
RXQCGGRTAILOIN-UHFFFAOYSA-N,-6.0,53958.16
BAINIUMDFURPJM-UHFFFAOYSA-N,-9.5,48314.75
FYZGXAKJVDHGDR-UHFFFAOYSA-N,-6.9,64490.41
FWJKNZONDWOGMI-UHFFFAOYSA-N,-6.6,65302.81
YRCRRHNVYVFNTM-SCSAIBSYSA-N,-5.1,76455.1
XMQICEWOKPEQRG-UHFFFAOYSA-N,-6.4,57980.02
WIXFIQKTHUVFDI-LLVKDONJSA-N,-8.0,53308.31
ZWGPHQZXAPWKOV-UHFFFAOYSA-N,-6.7,54945.38
