ligand,E1,E2,E3
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.5,-5.9,-6.3
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.9,-2.9
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.0,-7.4,-7.2
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.5,-7.0,-8.2
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.9,-4.7,-4.8
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.4,-10.1,-9.7
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.8,-6.3,-6.5
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.3,-4.6,-4.8
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.2,-3.6,-3.7
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.1,-6.3,-6.1
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.4,-9.2,-9.0
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.9,-7.7,-8.6
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.9,-6.4,-7.2
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.3,-7.3,-7.2
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.0,-5.9,-5.5
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.6,-5.8
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.5,-5.7,-5.9
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.8,-2.9
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.9,-6.3,-6.6
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.4,-2.3
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.2,-5.7
