ligand,E1,E2,E3
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.8,-2.9
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.7,-7.0,-6.9
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.6,-3.7
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.5,-7.3,-8.2
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.6,-5.9,-6.2
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.4,-4.6,-4.8
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.5,-5.9
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.5,-4.5,-4.8
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.3,-5.8,-5.5
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.2,-6.2,-5.9
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.4,-10.2,-10.1
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.3,-6.3,-5.9
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.0,-6.3,-6.5
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.9,-6.2,-6.7
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.9,-2.9
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.9,-8.1,-8.7
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.3,-5.7
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.0,-7.9,-8.4
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.5,-7.2,-7.4
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.5,-2.3
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.0,-7.4,-7.2
