ligand,E1,E2,E3
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.1,-7.4,-7.2
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.4,-2.3
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.9,-6.3,-6.6
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.2,-6.2,-5.6
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.6,-5.9,-6.2
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.5,-6.3,-6.0
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.5,-4.6,-4.8
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.6,-3.7
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.4,-10.2,-10.2
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.8,-5.8
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.8,-2.9
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.0,-7.4,-7.2
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.9,-7.9,-8.4
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.9,-6.3,-6.5
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.5,-7.1,-8.2
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.2,-5.7
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.3,-4.7,-4.8
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.1,-9.2,-9.2
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.4,-7.0,-6.8
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.2,-6.4,-5.6
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.9,-2.9
