ligand,E1,E2,E3
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.0,-9.0,-8.2
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.1,-7.3,-7.3
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.8,-5.7
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.9,-2.9
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.5,-6.8,-6.6
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.8,-6.3,-6.4
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.6,-3.7
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.4,-4.7,-4.4
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.9,-8.0,-8.8
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.5,-5.9,-6.2
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.3,-6.4,-6.1
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.4,-2.3
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.5,-4.4,-4.8
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-10.1,-9.6,-10.1
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.9,-2.9
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.5,-7.3,-8.2
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.7,-6.0,-5.7
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.9,-6.3,-6.6
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.0,-7.4,-7.2
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.2,-5.7
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.3,-5.9,-5.7
