ligand,E1,E2,E3
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.6,-6.5,-7.1
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-10.2,-8.3,-9.4
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.3,-7.3,-8.2
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.6,-4.4,-4.8
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.9,-7.4,-7.1
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.1,-7.7,-7.2
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.5,-2.3
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.9,-2.9
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.6,-3.7
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.7,-6.3,-6.6
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.2,-5.9,-6.1
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.9,-2.9
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.1,-8.4,-9.2
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.5,-4.7,-4.8
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.5,-5.9
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.7,-6.4,-6.0
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.2,-5.7
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.4,-5.9,-5.2
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.6,-8.1,-8.6
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.3,-6.3,-6.4
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.5,-5.9,-6.0
