ligand,E1,E2,E3
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.3,-5.9,-5.0
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.8,-6.2,-6.9
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.1,-4.8,-4.8
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-3.0,-3.4
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-6.1,-5.0,-5.2
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-6.3,-5.4,-4.9
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.5,-5.1,-4.6
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.8,-4.9,-4.6
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.8,-0.7,-0.6
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.9,-6.6,-6.1
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,-5.1,-4.5
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.6,-5.0,-3.9
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.9,-7.0,-5.3
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.0,-2.9,-3.2
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.8,-3.3,-2.9
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.5,-5.5,-5.7
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.2,-8.1,-6.5
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-7.1,-6.0,-5.1
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.4,-4.1
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.4,-2.6,-2.9
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.2,-6.4,-6.0
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.3,-5.1,-4.6
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.6,-7.0,-6.5
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.5,-5.0,-4.6
