ligand,E1,E2,E3
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,-5.1,-4.5
PBAPPPCECJKMCM-IBGZPJMESA-N,-9.0,-6.9,-6.3
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.5,-5.0,-4.6
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-6.3,-4.9,-3.7
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-7.3,-5.8,-5.1
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.3,-5.2,-4.4
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.4,-6.1,-6.9
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.0,-2.9,-3.2
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.6,-5.6,-5.7
UKMSUNONTOPOIO-UHFFFAOYSA-N,-6.0,-4.7,-3.9
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.8,-4.9,-4.6
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.9,-8.2,-6.2
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.6,-7.0,-6.4
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.8,-3.3,-2.9
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-6.1,-5.0,-5.2
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-3.0,-3.4
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.9,-6.6,-6.2
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.5,-5.1,-4.6
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.2,-6.3,-5.7
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.3,-2.6,-2.9
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.8,-0.7,-0.6
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.0,-6.0,-5.0
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.1,-4.8,-4.8
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.4,-4.1
