ligand,E1,E2,E3
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.5,-4.7,-4.8
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.4,-5.9,-6.0
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.0,-9.2,-7.9
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.4,-2.3
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.9,-10.2,-10.1
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.7,-6.3,-6.6
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.8,-2.9
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.0,-7.4,-7.2
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.3,-6.3,-6.4
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.0,-6.4,-6.2
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.5,-7.9,-8.9
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.2,-5.7
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.2,-6.7,-7.1
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.6,-4.4,-4.7
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.6,-3.7
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.5,-7.3,-8.2
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-2.9,-2.9,-2.9
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.1,-7.4,-7.1
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.3,-5.7,-6.0
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.3,-6.0,-5.9
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.7,-5.9
