ligand,E1,E2,E3
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.6,-4.3,-4.1
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.8,-7.0,-5.6
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.8,-8.6,-6.6
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.8,-2.9,-2.9
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-6.7,-6.4,-6.1
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.9,-4.9,-5.1
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.0,-2.8,-3.2
KDXKERNSBIXSRK-YFKPBYRVSA-N,-5.2,-4.3,-4.3
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.7,-5.0,-5.0
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.2,-5.5,-6.4
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.6,-4.2,-4.3
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.8,-0.7,-0.7
ZKLPARSLTMPFCP-NRFANRHFSA-N,-6.4,-6.1,-6.6
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-7.7,-7.2,-6.3
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.9,-5.1,-5.1
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.2,-6.6,-6.4
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.4,-2.6,-2.7
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.0,-4.3,-4.0
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.9,-4.8,-4.8
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.4,-3.8,-4.1
FZERHIULMFGESH-UHFFFAOYSA-N,-5.3,-4.4,-4.8
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.7,-3.9,-4.3
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.7,-5.0,-5.4
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-3.0,-3.0,-2.4
