ligand,E1,E2,E3
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.2,-3.0,-2.9
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.7,-0.6
PBAPPPCECJKMCM-IBGZPJMESA-N,-9.4,-7.8,-8.0
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.4,-3.6,-3.5
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.7,-6.7,-6.7
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-8.1,-5.9,-7.2
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.9,-5.0,-5.0
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-11.1,-9.5,-9.2
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.4,-6.5,-6.4
XULACPAEUUWKFX-UHFFFAOYSA-N,-8.6,-8.7,-8.4
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-6.9,-5.7,-6.4
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.7,-2.8,-2.8
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-8.0,-7.1,-7.1
CKLJMWTZIZZHCS-REOHCLBHSA-N,-5.0,-5.0,-5.2
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-5.0,-5.3,-4.9
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-6.4,-6.5,-6.6
FZERHIULMFGESH-UHFFFAOYSA-N,-5.7,-5.4,-5.4
UKMSUNONTOPOIO-UHFFFAOYSA-N,-6.7,-5.4,-5.6
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-6.5,-5.0,-5.4
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.4,-3.5,-3.2
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.9,-4.9
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-12.0,-9.6,-9.3
MTTYXGPMZKRTCI-VIFPVBQESA-N,-6.4,-6.3,-6.5
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-6.0,-6.2,-6.3
