ligand,E1,E2,E3
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.0,-7.9,-8.4
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.7,-6.3,-6.7
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.8,-2.9
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.4,-9.2,-8.4
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.7,-5.9
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.7,-5.9,-6.0
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.9,-2.9
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.9,-6.3,-6.4
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.3,-5.7
XULACPAEUUWKFX-UHFFFAOYSA-N,-6.9,-7.5,-7.2
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.4,-2.3
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.3,-7.0,-8.2
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.5,-4.6,-4.8
SSLKKMZJCJBOML-UHFFFAOYSA-N,-5.6,-6.4,-6.1
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.5,-5.0,-5.1
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.5,-5.6,-6.2
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.6,-4.5,-4.8
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-10.0,-10.1,-10.1
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.6,-6.9,-6.9
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.6,-3.7
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.3,-7.1,-7.2
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.6,-5.9,-6.2
