ligand,E1,E2,E3
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.6,-5.6,-5.7
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.1,-6.9,-7.2
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.4,-2.3
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.9,-2.9
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.7,-6.2,-6.6
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-8.2,-9.1,-9.0
PBAPPPCECJKMCM-IBGZPJMESA-N,-7.9,-7.9,-8.6
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.2,-5.7
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.0,-7.4,-7.3
UKMSUNONTOPOIO-UHFFFAOYSA-N,-4.9,-5.7,-5.7
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.8,-2.9
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.7,-6.6,-6.9
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.6,-3.7
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.1,-8.9,-9.5
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.4,-6.3,-6.5
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.3,-4.7,-4.8
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.5,-4.7,-4.8
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.5,-5.7
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.3,-5.9,-6.1
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.5,-7.3,-8.2
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.0,-6.4,-6.2
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
