ligand,E1,E2,E3
MTTYXGPMZKRTCI-VIFPVBQESA-N,-5.9,-6.3,-6.7
XULACPAEUUWKFX-UHFFFAOYSA-N,-7.0,-7.4,-7.2
NWVVVBRKAWDGAB-UHFFFAOYSA-N,-4.9,-5.0,-5.1
NZLVRVYNQYGMAB-UHFFFAOYSA-N,-7.5,-7.3,-8.2
DIDCGVRALANKIU-OTEFFYEFSA-N,-0.7,-0.6,-0.7
UKMSUNONTOPOIO-UHFFFAOYSA-N,-5.2,-6.1,-6.1
KSUUMAWCGDNLFK-SSDOTTSWSA-N,-5.6,-5.5,-5.9
YDDUMTOHNYZQPO-RVXRWRFUSA-N,-9.5,-8.4,-9.4
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-4.7,-4.7,-4.7
NWGGKKGAFZIVBJ-UHFFFAOYSA-N,-9.3,-10.1,-9.7
CKLJMWTZIZZHCS-REOHCLBHSA-N,-4.6,-4.7,-4.8
VUFOCTSXHUWGPW-QHCPKHFHSA-N,-6.8,-6.9,-6.7
PBAPPPCECJKMCM-IBGZPJMESA-N,-8.0,-7.8,-8.3
FZERHIULMFGESH-UHFFFAOYSA-N,-5.4,-5.3,-5.7
CYTYCFOTNPOANT-UHFFFAOYSA-N,-3.3,-3.6,-3.7
ARHWPKZXBHOEEE-UHFFFAOYSA-N,-5.6,-5.9,-6.1
KDXKERNSBIXSRK-YFKPBYRVSA-N,-4.2,-4.7,-4.7
ZKLPARSLTMPFCP-NRFANRHFSA-N,-7.0,-7.3,-7.2
SPAGIJMPHSUYSE-UHFFFAOYSA-N,-2.6,-2.5,-2.3
XSQUKJJJFZCRTK-OUBTZVSYSA-N,-3.0,-2.9,-2.9
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,-5.2,-5.7,-5.9
BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.1,-2.9,-2.9
FDMBBCOBEAVDAO-AWEZNQCLSA-N,-5.8,-6.3,-6.5
SSLKKMZJCJBOML-UHFFFAOYSA-N,-6.2,-6.4,-6.0
