ligand,E1,E2,E3
DB11989,-5.4,-5.6,-5.5
VYWWNRMSAPEJLS-UPKJDFJRSA-N,-7.0,-6.9,-7.0
QPADNTZLUBYNEN-UHFFFAOYSA-N,-5.1,-5.3,-5.2
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,-6.9,-7.1,-7.4
SJDACOMXKWHBOW-UHFFFAOYSA-N,-7.9,-7.6,-7.2
BOFQWVMAQOTZIW-UHFFFAOYSA-N,-6.8,-6.9,-6.9
GVPIXRLYKVFFMK-UHFFFAOYSA-N,-6.7,-7.1,-6.5
LQGIXNQCOXNCRP-UHFFFAOYSA-N,-6.0,-6.0,-6.2
SBNKFTQSBPKMBZ-UHFFFAOYSA-N,-4.7,-5.1,-4.6
PRFPQYGTPKDLHJ-LLVKDONJSA-N,-5.5,-5.7,-5.9
DHHVAGZRUROJKS-UHFFFAOYSA-N,-4.6,-4.6,-4.6
UQRORFVVSGFNRO-UTINFBMNSA-N,-4.6,-5.2,-5.0
KYIAWOXNPBANEW-LURJTMIESA-N,-5.1,-5.2,-5.1
KRKNYBCHXYNGOX-UHFFFAOYSA-N,-4.5,-4.5,-4.3
HJDYAOBDPZQHOD-SFHVURJKSA-N,-5.6,-5.9,-5.8
QTNZYVAMNRDUAD-UHFFFAOYSA-N,-5.2,-5.2,-4.8
PXQPEWDEAKTCGB-UHFFFAOYSA-N,-4.7,-4.8,-4.8
NASXCEITKQITLD-UHFFFAOYSA-N,-6.7,-6.7,-6.2
WOUOLAUOZXOLJQ-MBSDFSHPSA-N,-6.6,-6.6,-7.2
KUAZQDVKQLNFPE-UHFFFAOYSA-N,-3.4,-3.4,-3.2
XYFLWVOTXWXNAM-WTNNCJBMSA-N,-7.2,-7.2,-7.4
CNBHDDBNEKKMJH-ZFWWWQNUSA-N,-6.2,-6.7,-6.2
SPLVKBMIQSSFFN-UHFFFAOYSA-N,-5.2,-5.5,-5.3
RJIWZDNTCBHXAL-UHFFFAOYSA-N,-5.1,-5.3,-5.4
