ligand,E1,E2,E3
QXWYKJLNLSIPIN-JGVFFNPUSA-N,-6.2,-6.2,-5.4
LSAOZCAKUIANSQ-UHFFFAOYSA-N,-6.1,-6.9,-6.0
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-5.5,-5.3,-5.3
QNQZBKQEIFTHFZ-GOSISDBHSA-N,-6.2,-7.1,-5.5
DNKPFCQEGBJJTE-UHFFFAOYSA-N,-3.6,-3.1,-2.9
QLTVVOATEHFXLT-VIFPVBQESA-N,-6.4,-6.2,-5.9
WMJPAYUKEVEBCN-UHFFFAOYSA-N,-5.9,-5.3,-4.9
QDIYJDPBMZUZEH-UHFFFAOYSA-O,-8.0,-7.0,-6.4
XSPUSVIQHBDITA-RKYNPMAHSA-N,-6.9,-7.8,-6.3
SBBDHANTMHIRGW-QMMMGPOBSA-N,-5.8,-5.8,-5.2
VFKZTMPDYBFSTM-KVTDHHQDSA-N,-4.4,-4.4,-4.1
CAHKINHBCWCHCF-JTQLQIEISA-N,-6.7,-6.9,-5.5
DBHODFSFBXJZNY-UHFFFAOYSA-N,-5.6,-4.7,-4.6
CVWILQHZFWRYPB-UHFFFAOYSA-N,-5.7,-4.7,-4.9
KZNICNPSHKQLFF-UHFFFAOYSA-N,-4.2,-4.2,-4.0
HHRZAEJMHSGZNP-SSDOTTSWSA-N,-5.5,-5.2,-5.5
DBEPLOCGEIEOCV-WSBQPABSSA-N,-8.7,-8.9,-6.8
DVEQCIBLXRSYPH-LLVKDONJSA-N,-7.1,-6.5,-5.9
ZPAKPRAICRBAOD-UHFFFAOYSA-N,-7.3,-7.7,-6.3
VWLHWLSRQJQWRG-UHFFFAOYSA-O,-5.7,-4.9,-4.8
RQAITHJHUFFEIV-SNVBAGLBSA-N,-6.2,-5.9,-5.5
KBFBRIPYVVGWRS-OAHLLOKOSA-N,-8.4,-7.3,-6.3
DRMHNJGOEAYOIZ-CYBMUJFWSA-N,-6.6,-6.3,-5.9
NBOMNTLFRHMDEZ-UHFFFAOYSA-N,-5.3,-4.5,-4.3
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-6.7,-6.7,-6.2
