ligand,E1,E2,E3
QXWYKJLNLSIPIN-JGVFFNPUSA-N,-7.4,-7.5,-7.6
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-8.0,-8.2,-8.6
NBOMNTLFRHMDEZ-UHFFFAOYSA-N,-5.8,-6.0,-5.8
QDIYJDPBMZUZEH-UHFFFAOYSA-O,-7.9,-8.0,-6.6
LSAOZCAKUIANSQ-UHFFFAOYSA-N,-8.4,-8.6,-6.6
ZPAKPRAICRBAOD-UHFFFAOYSA-N,-8.7,-8.3,-7.9
QNQZBKQEIFTHFZ-GOSISDBHSA-N,-7.1,-7.8,-6.7
VFKZTMPDYBFSTM-KVTDHHQDSA-N,-4.9,-4.9,-5.2
KBFBRIPYVVGWRS-OAHLLOKOSA-N,-8.5,-8.4,-7.8
DNKPFCQEGBJJTE-UHFFFAOYSA-N,-3.6,-3.5,-3.7
DVEQCIBLXRSYPH-LLVKDONJSA-N,-7.4,-8.0,-6.7
DBEPLOCGEIEOCV-WSBQPABSSA-N,-7.4,-8.3,-7.7
QLTVVOATEHFXLT-VIFPVBQESA-N,-7.1,-7.0,-6.7
CVWILQHZFWRYPB-UHFFFAOYSA-N,-5.8,-5.9,-6.9
DBHODFSFBXJZNY-UHFFFAOYSA-N,-6.0,-5.9,-6.2
DRMHNJGOEAYOIZ-CYBMUJFWSA-N,-7.6,-7.2,-6.2
HHRZAEJMHSGZNP-SSDOTTSWSA-N,-6.2,-6.3,-6.3
KZNICNPSHKQLFF-UHFFFAOYSA-N,-4.8,-4.7,-4.8
SBBDHANTMHIRGW-QMMMGPOBSA-N,-6.1,-6.0,-5.8
WMJPAYUKEVEBCN-UHFFFAOYSA-N,-6.4,-6.5,-5.7
RQAITHJHUFFEIV-SNVBAGLBSA-N,-6.9,-6.9,-7.4
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-6.0,-6.1,-5.7
VWLHWLSRQJQWRG-UHFFFAOYSA-O,-6.3,-6.3,-5.6
XSPUSVIQHBDITA-RKYNPMAHSA-N,-7.4,-7.7,-8.1
CAHKINHBCWCHCF-JTQLQIEISA-N,-8.1,-8.1,-8.0
