ligand,E1,E2,E3
DVEQCIBLXRSYPH-LLVKDONJSA-N,-7.1,-6.2,-6.0
LSAOZCAKUIANSQ-UHFFFAOYSA-N,-7.3,-5.7,-6.0
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-6.1,-4.8,-4.9
HHRZAEJMHSGZNP-SSDOTTSWSA-N,-5.9,-5.1,-5.3
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-7.6,-6.9,-6.0
SBBDHANTMHIRGW-QMMMGPOBSA-N,-6.0,-5.4,-4.4
WMJPAYUKEVEBCN-UHFFFAOYSA-N,-5.9,-4.3,-4.4
KZNICNPSHKQLFF-UHFFFAOYSA-N,-4.5,-4.2,-3.9
KBFBRIPYVVGWRS-OAHLLOKOSA-N,-8.0,-6.8,-5.6
QLTVVOATEHFXLT-VIFPVBQESA-N,-6.4,-6.0,-5.5
CVWILQHZFWRYPB-UHFFFAOYSA-N,-5.7,-4.7,-4.8
ZPAKPRAICRBAOD-UHFFFAOYSA-N,-7.7,-7.2,-6.4
CAHKINHBCWCHCF-JTQLQIEISA-N,-7.1,-6.2,-5.9
QNQZBKQEIFTHFZ-GOSISDBHSA-N,-7.2,-6.2,-5.6
NBOMNTLFRHMDEZ-UHFFFAOYSA-N,-5.4,-5.4,-4.8
VWLHWLSRQJQWRG-UHFFFAOYSA-O,-6.1,-4.7,-5.3
RQAITHJHUFFEIV-SNVBAGLBSA-N,-6.4,-5.6,-5.1
QDIYJDPBMZUZEH-UHFFFAOYSA-O,-7.9,-5.9,-5.9
DBEPLOCGEIEOCV-WSBQPABSSA-N,-8.9,-6.5,-6.7
QXWYKJLNLSIPIN-JGVFFNPUSA-N,-6.7,-5.8,-5.9
DBHODFSFBXJZNY-UHFFFAOYSA-N,-5.7,-5.3,-4.8
DNKPFCQEGBJJTE-UHFFFAOYSA-N,-3.5,-3.3,-3.4
VFKZTMPDYBFSTM-KVTDHHQDSA-N,-5.6,-4.7,-4.1
DRMHNJGOEAYOIZ-CYBMUJFWSA-N,-6.7,-5.8,-5.7
XSPUSVIQHBDITA-RKYNPMAHSA-N,-8.3,-6.1,-6.4
