ligand,E1,E2,E3
CAHKINHBCWCHCF-JTQLQIEISA-N,-7.1,-6.2,-5.8
KBFBRIPYVVGWRS-OAHLLOKOSA-N,-8.0,-6.8,-6.5
DBEPLOCGEIEOCV-WSBQPABSSA-N,-8.9,-6.5,-6.7
WMJPAYUKEVEBCN-UHFFFAOYSA-N,-5.9,-4.4,-4.6
ZPAKPRAICRBAOD-UHFFFAOYSA-N,-7.6,-7.2,-6.4
VWLHWLSRQJQWRG-UHFFFAOYSA-O,-6.1,-4.7,-5.3
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-7.4,-6.9,-6.0
HHRZAEJMHSGZNP-SSDOTTSWSA-N,-5.9,-5.1,-5.3
QXWYKJLNLSIPIN-JGVFFNPUSA-N,-6.7,-5.8,-5.8
XSPUSVIQHBDITA-RKYNPMAHSA-N,-8.4,-6.2,-6.2
QNQZBKQEIFTHFZ-GOSISDBHSA-N,-7.2,-6.1,-5.4
KZNICNPSHKQLFF-UHFFFAOYSA-N,-4.5,-4.2,-3.9
DRMHNJGOEAYOIZ-CYBMUJFWSA-N,-7.0,-5.9,-5.5
SBBDHANTMHIRGW-QMMMGPOBSA-N,-6.0,-5.6,-4.7
QDIYJDPBMZUZEH-UHFFFAOYSA-O,-7.9,-5.9,-5.9
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-6.2,-4.6,-5.3
LSAOZCAKUIANSQ-UHFFFAOYSA-N,-7.3,-5.7,-6.0
QLTVVOATEHFXLT-VIFPVBQESA-N,-6.5,-5.8,-5.4
DNKPFCQEGBJJTE-UHFFFAOYSA-N,-3.5,-3.3,-3.4
RQAITHJHUFFEIV-SNVBAGLBSA-N,-6.4,-5.6,-5.1
NBOMNTLFRHMDEZ-UHFFFAOYSA-N,-5.4,-5.4,-4.8
DVEQCIBLXRSYPH-LLVKDONJSA-N,-7.1,-6.2,-6.0
VFKZTMPDYBFSTM-KVTDHHQDSA-N,-5.5,-4.7,-4.4
CVWILQHZFWRYPB-UHFFFAOYSA-N,-5.7,-4.7,-4.8
DBHODFSFBXJZNY-UHFFFAOYSA-N,-5.7,-5.3,-4.8
