ligand,E1,E2,E3
CVWILQHZFWRYPB-UHFFFAOYSA-N,-4.8,-3.7,-5.5
DBHODFSFBXJZNY-UHFFFAOYSA-N,-5.3,-4.0,-4.7
QLTVVOATEHFXLT-VIFPVBQESA-N,-6.5,-4.8,-6.0
KBFBRIPYVVGWRS-OAHLLOKOSA-N,-7.6,-5.4,-7.1
XSPUSVIQHBDITA-RKYNPMAHSA-N,-6.4,-7.2,-7.1
DNKPFCQEGBJJTE-UHFFFAOYSA-N,-3.1,-2.8,-3.4
DBEPLOCGEIEOCV-WSBQPABSSA-N,-6.6,-6.3,-7.1
LSAOZCAKUIANSQ-UHFFFAOYSA-N,-7.2,-5.2,-7.1
QXWYKJLNLSIPIN-JGVFFNPUSA-N,-6.1,-4.7,-5.6
DVEQCIBLXRSYPH-LLVKDONJSA-N,-6.4,-5.3,-6.6
QDIYJDPBMZUZEH-UHFFFAOYSA-O,-7.2,-5.4,-7.5
KZNICNPSHKQLFF-UHFFFAOYSA-N,-4.6,-4.1,-4.4
QNQZBKQEIFTHFZ-GOSISDBHSA-N,-6.5,-5.5,-5.6
SBBDHANTMHIRGW-QMMMGPOBSA-N,-5.3,-4.5,-5.5
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-5.5,-4.2,-5.8
NBOMNTLFRHMDEZ-UHFFFAOYSA-N,-4.9,-3.9,-4.7
WMJPAYUKEVEBCN-UHFFFAOYSA-N,-5.1,-4.5,-5.3
VWLHWLSRQJQWRG-UHFFFAOYSA-O,-4.7,-4.0,-5.1
JLKIGFTWXXRPMT-UHFFFAOYSA-N,-7.1,-5.0,-6.1
CAHKINHBCWCHCF-JTQLQIEISA-N,-6.6,-4.9,-6.1
DRMHNJGOEAYOIZ-CYBMUJFWSA-N,-6.1,-4.7,-6.1
HHRZAEJMHSGZNP-SSDOTTSWSA-N,-5.5,-4.5,-5.3
VFKZTMPDYBFSTM-KVTDHHQDSA-N,-4.3,-3.8,-4.4
ZPAKPRAICRBAOD-UHFFFAOYSA-N,-7.9,-5.7,-6.1
RQAITHJHUFFEIV-SNVBAGLBSA-N,-6.3,-4.4,-6.1
