ligand,E1,E2,E3
IPEHBUMCGVEMRF-UHFFFAOYSA-N,-4.4,-3.8,-3.7
XBJWOGLKABXFJE-YFKPBYRVSA-N,-4.6,-4.0,-4.3
JMOVFFLYGIQXMM-UHFFFAOYSA-N,-6.4,-4.7,-4.6
XOAAWQZATWQOTB-UHFFFAOYSA-N,-3.3,-3.6,-2.9
XSQUKJJJFZCRTK-NJFSPNSNSA-N,-2.5,-2.6,-2.3
KWIUHFFTVRNATP-UHFFFAOYSA-N,-3.4,-3.2,-3.0
POJWUDADGALRAB-SFOWXEAESA-N,-4.7,-4.7,-4.5
SEEPANYCNGTZFQ-UHFFFAOYSA-N,-6.5,-5.2,-5.4
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,-6.1,-5.3,-5.2
RTRQQBHATOEIAF-UUOKFMHZSA-N,-5.7,-4.8,-5.0
XXEPPPIWZFICOJ-NSHDSACASA-N,-5.6,-4.3,-4.6
KHAUBYTYGDOYRU-IRXASZMISA-N,-6.7,-5.7,-5.7
KCXVZYZYPLLWCC-UHFFFAOYSA-N,-4.6,-4.4,-4.1
BYFMCKSPFYVMOU-UHFFFAOYSA-N,-7.0,-6.1,-5.7
YFESJHPTNWYOCO-UHFFFAOYSA-N,-3.9,-3.5,-3.2
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-2.8,-3.0,-2.6
ZJAOAACCNHFJAH-UHFFFAOYSA-N,-3.4,-3.7,-3.2
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,-6.8,-5.9,-5.8
NFACJZMKEDPNKN-GSVOUGTGSA-N,-4.6,-3.8,-3.6
XEFQLINVKFYRCS-UHFFFAOYSA-N,-6.4,-5.0,-5.4
FBPFZTCFMRRESA-KVTDHHQDSA-N,-4.6,-4.0,-3.8
NUKYPUAOHBNCPY-UHFFFAOYSA-N,-3.7,-3.4,-3.3
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,-5.7,-5.3,-5.5
ZQDWXGKKHFNSQK-OAQYLSRUSA-N,-6.1,-5.4,-5.2
CVSVTCORWBXHQV-UHFFFAOYSA-N,-4.3,-4.0,-3.5
