ligand,E1,E2,E3
FODQIVGFADUBKE-MRVPVSSYSA-N,-5.0,-4.5,-4.9
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-5.2,-5.5,-6.5
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-4.8,-5.1,-4.9
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-5.3,-4.4,-5.0
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-6.3,-6.0,-6.6
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.7,-6.9,-6.6
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.4,-5.1,-4.7
ILROKGAXBGPFAI-UHFFFAOYSA-N,-5.4,-5.4,-6.6
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-5.6,-6.3,-5.6
QELSKZZBTMNZEB-UHFFFAOYSA-N,-5.4,-5.7,-5.8
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-7.6,-7.1,-7.6
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-6.6,-7.7,-6.7
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-6.8,-7.3,-7.0
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-4.9,-5.0,-4.6
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-4.3,-3.8,-5.0
BEWNZPMDJIGBED-GFCCVEGCSA-N,-7.0,-6.9,-7.1
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-9.2,-7.8,-8.2
WRJPSSPFHGNBMG-VIFPVBQESA-N,-5.7,-4.5,-5.4
GVEAYVLWDAFXET-XGHATYIMSA-N,-7.1,-6.7,-7.9
MOODSJOROWROTO-UHFFFAOYSA-N,-6.4,-6.4,-5.6
KBOPZPXVLCULAV-UHFFFAOYSA-N,-5.4,-6.2,-5.5
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-5.5,-4.9,-6.5
JPGQOUSTVILISH-PVQJCKRUSA-N,-4.7,-4.6,-4.8
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.2,-6.9,-6.7
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.5,-5.1,-4.6
