ligand,E1,E2,E3
KBOPZPXVLCULAV-UHFFFAOYSA-N,-5.5,-4.9,-4.7
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.5,-4.2,-4.3
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.1,-5.0,-4.7
MOODSJOROWROTO-UHFFFAOYSA-N,-5.5,-5.6,-5.1
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-9.0,-8.6,-6.7
QELSKZZBTMNZEB-UHFFFAOYSA-N,-5.8,-5.1,-5.2
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-6.7,-6.0,-6.0
BEWNZPMDJIGBED-GFCCVEGCSA-N,-6.8,-6.9,-6.6
WRJPSSPFHGNBMG-VIFPVBQESA-N,-4.9,-4.8,-3.8
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-6.8,-5.9,-5.3
ILROKGAXBGPFAI-UHFFFAOYSA-N,-5.9,-5.1,-4.9
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-4.5,-4.3,-4.6
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-5.1,-4.4,-4.0
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-5.0,-4.8,-5.1
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.2,-6.6,-5.5
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-4.3,-4.6,-3.9
FODQIVGFADUBKE-MRVPVSSYSA-N,-4.8,-4.5,-4.4
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.5,-5.9,-6.0
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-6.9,-6.3,-5.5
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-5.6,-5.0,-5.1
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-5.9,-5.4,-4.5
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-5.8,-5.3,-5.1
GVEAYVLWDAFXET-XGHATYIMSA-N,-6.2,-5.7,-5.5
JPGQOUSTVILISH-PVQJCKRUSA-N,-4.6,-4.4,-4.4
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-4.7,-4.2,-4.1
