ligand,E1,E2,E3
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.4,-7.4,-8.5
ILROKGAXBGPFAI-UHFFFAOYSA-N,-6.4,-6.3,-7.6
FODQIVGFADUBKE-MRVPVSSYSA-N,-4.7,-4.9,-5.1
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.9,-5.4,-5.6
KBOPZPXVLCULAV-UHFFFAOYSA-N,-5.7,-5.8,-6.0
WRJPSSPFHGNBMG-VIFPVBQESA-N,-5.2,-5.0,-5.5
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-7.4,-7.4,-7.5
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-4.6,-4.9,-5.2
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.8,-6.5,-6.9
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-6.7,-7.2,-7.7
JPGQOUSTVILISH-PVQJCKRUSA-N,-4.8,-4.8,-5.2
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-6.3,-6.3,-6.1
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-4.6,-5.3,-5.8
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-7.1,-7.2,-7.5
BEWNZPMDJIGBED-GFCCVEGCSA-N,-7.3,-7.4,-8.5
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-6.3,-6.3,-7.5
MOODSJOROWROTO-UHFFFAOYSA-N,-6.3,-6.2,-6.7
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-7.1,-7.5,-7.3
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.4,-4.5,-4.8
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-5.7,-4.9,-5.1
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-5.9,-5.6,-6.2
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-9.5,-9.0,-9.4
GVEAYVLWDAFXET-XGHATYIMSA-N,-7.4,-8.8,-8.7
QELSKZZBTMNZEB-UHFFFAOYSA-N,-5.2,-5.8,-5.9
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-4.8,-5.2,-5.0
