ligand,E1,E2,E3
GVEAYVLWDAFXET-XGHATYIMSA-N,-6.3,-5.7,-5.5
KBOPZPXVLCULAV-UHFFFAOYSA-N,-5.5,-4.9,-4.9
ILROKGAXBGPFAI-UHFFFAOYSA-N,-5.9,-5.1,-5.1
QRCJOCOSPZMDJY-BQBZGAKWSA-N,-4.7,-4.1,-4.6
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-4.7,-4.2,-4.0
NAPSCFZYZVSQHF-UHFFFAOYSA-N,-4.2,-4.2,-3.8
WMPXPUYPYQKQCX-UHFFFAOYSA-N,-6.8,-6.0,-6.0
UGQMRVRMYYASKQ-KQYNXXCUSA-N,-6.8,-5.8,-5.3
PUUSSSIBPPTKTP-UHFFFAOYSA-N,-5.3,-5.0,-4.3
MOODSJOROWROTO-UHFFFAOYSA-N,-5.5,-5.6,-5.1
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-5.9,-5.4,-4.5
GZSOSUNBTXMUFQ-YFAPSIMESA-N,-8.9,-7.7,-6.7
GVGLGOZIDCSQPN-PVHGPHFFSA-N,-6.9,-5.7,-5.4
BEWNZPMDJIGBED-GFCCVEGCSA-N,-6.8,-6.9,-6.5
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,-5.7,-4.8,-5.1
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,-5.8,-5.2,-5.0
PJDFLNIOAUIZSL-YFKPBYRVSA-N,-4.4,-4.1,-4.3
JWIXXNLOKOAAQT-UHFFFAOYSA-N,-5.0,-4.8,-5.1
QELSKZZBTMNZEB-UHFFFAOYSA-N,-6.0,-5.0,-5.2
WRJPSSPFHGNBMG-VIFPVBQESA-N,-4.9,-4.8,-3.8
GBBSUAFBMRNDJC-INIZCTEOSA-N,-7.2,-6.4,-5.5
HAPOVYFOVVWLRS-ZETCQYMHSA-N,-5.1,-4.5,-4.0
FODQIVGFADUBKE-MRVPVSSYSA-N,-4.5,-4.5,-4.7
QIVBCDIJIAJPQS-VIFPVBQESA-N,-6.5,-5.9,-6.1
JPGQOUSTVILISH-PVQJCKRUSA-N,-4.6,-4.5,-4.5
