ligand,E1,E2,E3
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-8.1,-7.1,-6.8
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-5.1,-5.4,-5.7
YJYPHIXNFHFHND-UHFFFAOYSA-N,-6.5,-6.5,-7.6
HSHNITRMYYLLCV-UHFFFAOYSA-N,-6.2,-6.7,-7.0
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.7,-2.9,-2.7
KCFYEAOKVJSACF-UHFFFAOYSA-N,-6.6,-6.8,-7.7
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-5.0,-4.7,-5.1
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-5.6,-5.8,-6.1
KBHMHROOFHVLBA-SECBINFHSA-N,-5.4,-5.9,-6.0
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-3.4,-3.3,-3.1
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.3,-3.3,-3.3
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-6.5,-6.9,-6.6
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-3.2,-3.2,-3.3
BDYYDXJSHYEDGB-UHFFFAOYSA-N,-7.4,-7.3,-7.2
RGEVWUKXWFOAID-UHFFFAOYSA-N,-5.4,-5.1,-5.4
FGVVTMRZYROCTH-UHFFFAOYSA-N,-4.4,-4.4,-4.7
GHMLBKRAJCXXBS-UHFFFAOYSA-N,-5.1,-5.1,-5.1
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.8,-3.4,-3.5
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-5.3,-5.1,-5.2
MSNWSDPPULHLDL-UHFFFAOYSA-K,-3.3,-3.2,-3.4
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-6.2,-6.3,-6.4
MINDHVHHQZYEEK-HBBNESRFSA-N,-7.0,-7.6,-6.6
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-5.7,-5.8,-6.2
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,-5.6,-6.2,-6.8
