ligand,E1,E2,E3
RGEVWUKXWFOAID-UHFFFAOYSA-N,-4.8,-4.8,-3.6
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-4.8,-4.6,-3.3
YJYPHIXNFHFHND-UHFFFAOYSA-N,-7.2,-6.2,-5.4
BDYYDXJSHYEDGB-UHFFFAOYSA-N,-6.8,-5.7,-5.3
MINDHVHHQZYEEK-HBBNESRFSA-N,-6.3,-7.0,-6.0
GHMLBKRAJCXXBS-UHFFFAOYSA-N,-4.7,-4.3,-4.3
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-4.3,-4.5,-4.2
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-6.4,-6.4,-5.1
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-5.9,-5.4,-4.7
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.0,-3.3,-2.5
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.6,-2.5,-2.4
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-6.4,-5.6,-5.6
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-2.9,-2.9,-2.8
KBHMHROOFHVLBA-SECBINFHSA-N,-5.7,-5.2,-4.9
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-5.9,-5.4,-5.0
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-3.0,-2.8,-2.7
KCFYEAOKVJSACF-UHFFFAOYSA-N,-6.0,-6.0,-5.3
HSHNITRMYYLLCV-UHFFFAOYSA-N,-6.6,-5.6,-5.4
FGVVTMRZYROCTH-UHFFFAOYSA-N,-4.5,-3.9,-3.8
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-5.2,-4.9,-4.3
MSNWSDPPULHLDL-UHFFFAOYSA-K,-3.5,-3.1,-2.9
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.2,-3.0,-2.9
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-5.8,-5.8,-4.6
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,-6.4,-4.9,-5.3
