ligand,E1,E2,E3
TXHUMRBWIWWBGW-GVGNIZHQSA-N,-7.6,-7.6,-8.2
WVLAAKXASPCBGT-CQSZACIVSA-N,-8.2,-8.4,-8.0
ZXERDUOLZKYMJM-ZWECCWDJSA-N,-8.0,-8.0,-8.7
XCGYUJZMCCFSRP-LBPRGKRZSA-N,-6.6,-6.8,-7.3
MLSQGNCUYAMAHD-ZSXAAYSXSA-N,-10.8,-8.7,-11.5
HNJJXZKZRAWDPF-UHFFFAOYSA-N,-5.7,-5.4,-6.2
XAUDJQYHKZQPEU-KVQBGUIXSA-N,-6.5,-6.7,-6.6
WCJFBSYALHQBSK-UHFFFAOYSA-N,-6.5,-6.4,-6.1
SAMRUMKYXPVKPA-VFKOLLTISA-N,-6.7,-7.2,-7.1
XWTYSIMOBUGWOL-NSHDSACASA-N,-6.5,-6.8,-6.6
YCWSUKQGVSGXJO-NTUHNPAUSA-N,-7.2,-7.2,-8.0
FSKFPVLPFLJRQB-AWEZNQCLSA-N,-7.0,-7.4,-8.2
DASYMCLQENWCJG-XUKDPADISA-N,-7.9,-8.2,-8.0
MKXKFYHWDHIYRV-UHFFFAOYSA-N,-6.3,-7.4,-6.9
JVWOCHRRAWHKLT-UHFFFAOYSA-N,-5.9,-5.9,-6.0
BBRBUTFBTUFFBU-LHACABTQSA-N,-6.9,-7.1,-6.8
SEDQWOMFMIJKCU-UHFFFAOYSA-N,-6.6,-6.5,-7.9
WKEDVNSFRWHDNR-UHFFFAOYSA-N,-7.1,-7.4,-7.6
RYYVLZVUVIJVGH-UHFFFAOYSA-N,-5.8,-6.0,-6.1
NKPPORKKCMYYTO-DHZHZOJOSA-N,-7.8,-7.6,-9.2
UPCBSVILVWKHIG-UHFFFAOYSA-N,-8.6,-7.8,-9.3
PBCZLFBEBARBBI-UHFFFAOYSA-N,-7.2,-7.9,-8.1
WYWHKKSPHMUBEB-UHFFFAOYSA-N,-5.2,-5.4,-5.7
WUWFMDMBOJLQIV-SNVBAGLBSA-N,-7.9,-7.7,-8.1
VHVPQPYKVGDNFY-DKYCYSLVSA-N,-10.6,-9.7,-9.2
