ligand,E1,E2,E3
WRCHFMBCVFFYEQ-KRWDZBQOSA-N,-8.0,-8.2,-6.1
GQZQCROBCYNTMU-UHFFFAOYSA-N,-7.2,-6.9,-7.4
FYZGXAKJVDHGDR-UHFFFAOYSA-N,-6.9,-6.9,-7.2
HVAKUYCEWDPRCA-UHFFFAOYSA-N,-8.3,-8.3,-6.7
YRCRRHNVYVFNTM-SCSAIBSYSA-N,-5.6,-5.7,-5.6
BULMIDNYAWYAMZ-UWTATZPHSA-N,-5.2,-5.1,-5.0
PIDFDZJZLOTZTM-KHVQSSSXSA-N,-8.5,-9.1,-8.4
AQIXAKUUQRKLND-UHFFFAOYSA-N,-6.5,-6.6,-5.9
QFGMXJOBTNZHEL-UHFFFAOYSA-N,-8.5,-8.0,-8.3
RFHAOTPXVQNOHP-UHFFFAOYSA-N,-7.9,-7.8,-8.1
CUCHJCMWNFEYOM-INIZCTEOSA-N,-7.7,-7.8,-6.9
WIXFIQKTHUVFDI-LLVKDONJSA-N,-8.5,-8.6,-6.9
SQUNAWUMZGQQJD-CQSZACIVSA-N,-7.9,-8.0,-6.2
ZWGPHQZXAPWKOV-UHFFFAOYSA-N,-7.2,-7.0,-6.4
LEBVLXFERQHONN-INIZCTEOSA-N,-6.6,-6.8,-5.8
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,-6.9,-6.7,-5.8
OPNPQXLQERQBBV-UHFFFAOYSA-N,-5.8,-5.8,-5.2
XMQICEWOKPEQRG-UHFFFAOYSA-N,-5.8,-6.0,-5.8
FXNYSZHYMGWWEZ-UHFFFAOYSA-N,-6.4,-6.7,-6.1
UBVZQGOVTLIHLH-UHFFFAOYSA-N,-8.8,-8.6,-8.1
NGHTXZCKLWZPGK-UHFFFAOYSA-N,-7.1,-7.1,-7.8
RGPDEAGGEXEMMM-QGZVFWFLSA-N,-8.8,-8.8,-7.3
VHSBBVZJABQOSG-INIZCTEOSA-N,-8.5,-8.3,-8.1
FWJKNZONDWOGMI-UHFFFAOYSA-N,-6.4,-6.1,-5.7
